filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,non_upscaled_version,ctxr3_converted,npot_resized
0005cada,f7d34794449943a1efa434e3d04b64c3691f5ce3,120128b4c64706beb0bbbd70be0cd8e4610085f7,false,ps2 textures\OPAQUE\no_mip_fixes\ui,true,false,0,none,5,true,false
000896f0,e2217db3e4b72959686a3fecb5a969aebe738e29,2318ac129ce603cc98f4424d7429ae3ecc77526b,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
0008c0c8,dcbc0b063a3aea628b662887d0793d7d8d2aec45,c90c92161ceeb6c86d2b58a07978beb3bd1e0617,false,ps2 textures\OPAQUE\no_mip_fixes\ui,true,false,0,none,5,true,false
000adf24,9440d8cffaa1364dc12230547a741834cb7f9998,11977f4169d96803e2110ed2a8b4091f650016f7,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
000af144,f944e9c226879761de0221cd0cac7ec8572b9dae,bed8b2d54025c60644bcf7fd31058360ff5f9315,false,ps2 textures\OPAQUE\no_mip_fixes\ui,true,false,0,none,5,true,false
000cd008,9b19168b47d483a20bc2d45584a2e496baf6a2de,8a34e1987ebf1db7e781b3d6888f32ca4ec4d820,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
000cd008_13565e4a4f19bb786921d49144460da5,dc95f7102c87b655bd5c51554b483d9bd2b0177f,d7ff4721715c6cf1eebe62e66494fc4190fed4f5,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
0010d484,cf57515045f5e98c51789ee6151c80b00d8e9da8,f3c9d021ccccd2f4d82a3e2b2bd56557db29c1dd,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
0012c0b4,3e9d1f523032859edf92dea771918b70a8ecb6b1,2c51fd2448a1d900d810f6a23caff009b9c4c483,false,ps2 textures\OPAQUE\no_mip_fixes\ui,true,false,0,none,5,true,false
001703cb,0dae4cd887b082b8876c4f57d03c8b8f3ed4b41c,0c7734a53050b4205517119d208dd21a995a7a67,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
00171f0b,22fe92273c0659def559fdb86353fe099b5bf908,f43f59c0022dcffeadf205fe27bd89e365ea580e,false,ps2 textures\OPAQUE\no_mip_fixes\ui,true,false,0,none,5,true,false
00171f0c,d325fb090aada1f992f44e2388db10c7306bd7d9,b02929d714f43c3cd68b992cf1c345ade5d981c2,false,ps2 textures\OPAQUE\no_mip_fixes\ui,true,false,0,none,5,true,false
0019115b,1252a6d5d8e347b8989bcf7dd59502c9f9c21193,3e31a6c6b0a6f41dad4ef80d0c3e782f700c4cd6,false,ps2 textures\HAS ALPHA\manual\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
001beddd,4eddf18f3cf3395fe0ea061702e03708abff99c5,a15d80034b234b84fce7d0bc0d886cfb8d10470c,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
001d9f6f,8fb88528dd17975f3c5c208d16244534a5c90bf6,1b58fc894dc5c317a57312297167c1fcf1728d6f,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
00225e9c,5735d73b208c7367034126f4850691dc17869c4c,d52326b32247080a2233196df0f95e74de7e71b5,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
0022b2d3,d25bd0ee6991061048d77d8b0f49cce0659e7e26,f3b773c0e0fb9ce3383fe5e251e0c691a0e11577,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
0022d5cf,9c75ec9dbf8fff14503a4a27e27f24cc8a469382,4a7f2127001561c4bdbabb15328a97a7be02e33b,true,ps2 textures\HAS ALPHA,false,false,0,none,5,false,false
0022d5d0,2116d530d38612f02862c2fba2bf55146e7beeb3,1f807f5811c9586f35387dba9c29cd4345317d4c,true,ps2 textures\HAS ALPHA,false,false,0,none,5,false,false
0022d5d1,8678a0664ab6d056753244d2c4d7492b4115ef16,852da52a7a7447a496e1a9d1a3021fc886a9e06c,true,ps2 textures\HAS ALPHA,false,false,0,none,5,false,false
0022d5d2,f06deb3511eca3e93e535751ad271330fdb05f07,59ea98531b222d59987a7e78b724182a5091b9d9,true,ps2 textures\HAS ALPHA,false,false,0,none,5,false,false
0022d5d3,0d742c9fdc73e83b16b8fdf266295fa69e9736df,45ebb07e60135ff8b493d9cedd09682eafca1c89,true,ps2 textures\HAS ALPHA,false,false,0,none,5,false,false
0022d5d4,9cd749f58a48e63e0028863ef1fce13f8759047f,6da29089066eb42f5df8edd1fde7a8cad765caf5,true,ps2 textures\HAS ALPHA,false,false,0,none,5,false,false
0022d5d5,6c0e93b53aafacda18684f39772df25315798ab4,c829803388595f4dc21ddc3fcc27049411ee4998,true,ps2 textures\HAS ALPHA,false,false,0,none,5,false,false
0022d5d6,c677a92f3c67e7040b5a874cd663827ae326c126,e330f1840b2226e58b7e7d84c6af64608e0efae5,true,ps2 textures\HAS ALPHA,false,false,0,none,5,false,false
00280305,ebc9afaf7f7d668cbe944817a4e271d1cb9c2b99,744d847894e5d698b3ec853130c993b406caed09,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
002a0983,19680718667f1daa79c1b3a61b820dd8709e6431,810b284d87bf95ddf1abe6faae67980cc3cb5f50,true,ps2 textures\HAS ALPHA,false,false,0,none,5,false,false
002b0983,465433a151dedbd3a4f4e19ae9d059daa82c27e4,c2d254209fdf20a73881d290978a3980c158ad21,true,ps2 textures\HAS ALPHA,false,false,0,none,5,false,false
0033b530,29ed6eef958b66838100c59ddf3dea14a7e1bd7c,9aa2bd7b1fe343751f957581f36a95b49428d381,false,ps2 textures\HAS ALPHA\manual\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
0037b2cc,ad9debee11d98ab09350b7b7cc64650804b1729a,4dcc24d2d81a7398adb2a3600bcc24febf3a7bdb,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
003a0253,3cec09b797ee033b43f7953101a5bdd47366be59,5541d27364abbed0cf3363b76e3c820dd404e812,false,ps2 textures\HAS ALPHA\manual\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
003cb15f,875ca818483e66ffc855eb7249c807e0765075c3,f2ed47d6f5c8901bf959d6db076b8dd03418f0de,false,ps2 textures\OPAQUE\no_mip_fixes\ui,true,false,0,none,5,true,false
003e0206,345c96c1744facc6fe0c5857aecdbb0fa433f468,1d65e38901a99d38cf648cfc7cf4cb11f224aa8b,true,ps2 textures\HAS ALPHA,false,false,0,none,5,false,false
003f1510,4d9cfbcd9922be625507822671d4f5f72db55015,624adaea444cdfcb0b0d2dff046f29be55f3e49d,false,ps2 textures\HAS ALPHA\manual\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
0043fb54,8dff424f445fcdb4d202393921713f6a33c3c84a,31a4f7141b312bcfda93dba35b35d1e2f1c88464,false,ps2 textures\OPAQUE\no_mip_fixes\ui,true,false,0,none,5,true,false
0043fb55,baab6ff999fd9f6fefbb12cf420c78a90322e0d2,cd9ce8d465d36322c8f563a1fe00fd9de67fe562,false,ps2 textures\OPAQUE\no_mip_fixes\ui,true,false,0,none,5,true,false
0043fb56,1f5b79006b696f0d6409558f502644fabe17ce52,44f3ad2ec1bb7a5c292cc888c0a497f35bc3abae,false,ps2 textures\OPAQUE\no_mip_fixes\ui,true,false,0,none,5,true,false
0043fb58,94eafa5a48236ee5763500ab804250f72a4c5397,2a06f30effbeed623c77e3b814b6d06ebc084ca3,false,ps2 textures\OPAQUE\no_mip_fixes\ui,true,false,0,none,5,true,false
00496387,9ebbce00a8946cc6e7a7b9fab5672d9bfb1761c1,5159450ea1066471c006742122b7fcb63880146a,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
004ca501,583913eda0444097fba8b672c986f27e06fc7706,d4745447d8454093a9771318bf1172c6eadce0d7,false,ps2 textures\HAS ALPHA\manual\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
0051e8d2,f677ccc9ab99100986626e44224f2495499dd6ac,f8737bd3a390dcd1b9cfe6962215d0365c935bc7,false,ps2 textures\OPAQUE\no_mip_fixes\ui,true,false,0,none,5,true,false
0053fb54,e784dbe47ccf244758ecf6b5cc66f2b972b88ba2,3cf9090ae91ead52fed676bef43de354a65607f5,false,ps2 textures\OPAQUE\no_mip_fixes\ui,true,false,0,none,5,true,false
0053fb55,bba4e3fe89f0f916042717b713621121f6c48768,6b381af09eb584a399b431cdcce2212160cd51a4,false,ps2 textures\OPAQUE\no_mip_fixes\ui,true,false,0,none,5,true,false
0053fb56,a6ed7a5d5be72975e97ad264158fc25834c72c6e,c346b71c9a7313ba99b2e6f60216a2d478c0fdc0,false,ps2 textures\OPAQUE\no_mip_fixes\ui,true,false,0,none,5,true,false
0053fb57,e72a8b27c60d639e4e3e4c52694d0a50397b7334,c70a28a3ce4b1ed3a7d9450010fff231b224f28a,false,ps2 textures\OPAQUE\no_mip_fixes\ui,true,false,0,none,5,true,false
0053fb58,68debaa508c92e6814caebe2641837fd0cb3a1e5,edc38bfc21acf77320d72192f7958bda4c71a3b3,false,ps2 textures\OPAQUE\no_mip_fixes\ui,true,false,0,none,5,true,false
0055cb2e,ec01c9658294aa02986b79a1a324d75ed15341c7,ef94a0e5f8e5fb7b3dc03d73317a17246805dd17,true,ps2 textures\HAS ALPHA,false,false,0,none,5,false,false
005aba45,f000d19e00dc4bb5a9fc1bfdd45f25ede8e74d5d,7a2fdbff7f15e3f89ee0b1def737df97b4cf125f,true,ps2 textures\HAS ALPHA,false,false,0,none,5,false,false
005abb25,740d3f2406e4fd3c01013fa2b8ecab3d137779b5,79683abdaa268abd275e719f76ceffaf9f5a8edd,true,ps2 textures\HAS ALPHA,false,false,0,none,5,false,false
005abb26,d482fceee9ca20d678af3cda37de1231e27199d3,e0dfa32e0cddbde5dcc59961e8401e680e7080f7,true,ps2 textures\HAS ALPHA,false,false,0,none,5,false,false
005abb27,c9718619810033036cf458907cdea01920f87c22,5d0ea09261e1eeabd7a1dde4643fadb66fd91bd8,true,ps2 textures\HAS ALPHA,false,false,0,none,5,false,false
0060bac8,6791c2f8fa0e32661d39058405c40706487b5adc,ba00325ca2d02990b8f0785d414d3da052bc6044,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
0063fb54,9de0e58e54673890b53b3faa4f4a8eaea585f29c,28b570944157719d0e1a7c4553392a26efa40454,false,ps2 textures\OPAQUE\no_mip_fixes\ui,true,false,0,none,5,true,false
00660dfc,7af2bcabfbb8fdebc1e87be9cce5c28305fa95cf,b9e35ec8a5b15088bb76ae56733a01c1c6040ab1,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
00689115,1698f1cdeb8e61ce9750b9574bcb9a2153aad22f,80968b03badf6cba1ba38ca82bc716ad4f736f13,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
00701506,7cab468180723fd1567ebefac521cdacbaa0872d,19e9b8abb5f94e468b6126493d07de58f07af239,false,ps2 textures\HAS ALPHA\manual\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
00703c5d,003e22b0636ace8599ca45ba4d19b907de6698bd,d480031e4ea1334eaa5aabb8ebf67bd03a323b67,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
0070462c,4937a5a1a0bc740dd432c13a6ababa109ee3d9ad,d2f12e10b496d4bd3330576797b6ff01681d3f55,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
0075eac4,19225598f23184131294c14a87fd3f9c6510dbce,28fda9df90dcc2a44201268e04f9540ea254a8da,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
007a4cea,84d1c268ca298e6868aaae3319f48eafde3ed076,4ebd62b5dcd868ae29e3dd4d90aad8bd103d67c2,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
007e021f,ad55cf1b19c7d4203f2b5de9931a14227a686377,accf9cc7c46551fd6808004789ae385338b92244,false,ps2 textures\HAS ALPHA\manual\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
00847ff1,4311e793c38b216430bbcad161ac6fdd565e8d97,0a38897f4c1e344193cbc5f08b2f003d6b990819,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
008514ff,8eb9028cbc91a946d423f34d580cf960124ddd84,cda01d35e9ca3fa6c5af3058b642c5728d0bc7de,false,ps2 textures\HAS ALPHA\manual\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
008d3d20,f4dbc6a5a2e95dd9b2e95a2def228d9388334fd3,003a9821da62f036597588ae40e542450df7f0b0,false,ps2 textures\HAS ALPHA\manual\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
008dfe98,df8718b60e804c528ce96ab14a30fa578151041e,b232358da6c9c397213e24521825f91171ec762b,true,ps2 textures\HAS ALPHA,false,false,0,none,5,false,false
008e01a0,7b22b9d595485db887459edd977767c189044305,70788c5a007708ff50436559a0a1c0d1b2cd52cf,true,ps2 textures\HAS ALPHA,false,false,0,none,5,false,false
009b787e,57bd52afd2ce061a7fec5faa4c08111e68d95fd3,eb0c7dd4120b8b8d5ef68b66a9f836c22332c5cb,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
009b8c64,cd1a322ee3ef663db8b5514d034bd1be1c52ae32,c5f61e79fb54d405f5dfa0b05f43338cce70b085,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
00a129a2,7bff240466a3e2d3735e34eda8766999aba9aa25,2fc3f50583d2fc8d57f940aa63cd33c24c02fd49,true,ps2 textures\HAS ALPHA,false,false,0,none,5,false,false
00a18c64,64c4eafaa5937b888c8e25067bb0cadf4093cf4c,d46b66a4e8aee6287a6707002dc21f1279a740cd,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
00ae2938,a69621f59f0f6d465530213590d184a569dc78a1,deb6038551dd8de940c528879b636711b1079aab,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
00b114a0,667f53b44d1206fcad6f9eec77572472303804c9,73cc12dd7aaefcdd5b7c71ebb6992cd8889e311e,true,ps2 textures\HAS ALPHA,false,false,0,none,5,false,false
00b5b2d0,de19f86f34cbf2ec999432eea53d2d9ec87c30b8,b91c99678c5cf9b6f9bb9d04c76e969c087a80ee,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
00b72ecd,23e426a7d2c44f7d3b10e0390e3aa14c9f4a3d83,44126b743f434c845d828e058f6fcf8be9b3aca9,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
00b7a65b,398d60c811023b6c94f4a59783a7dcb08839e70f,1a50b625cf58a44590590a8f706f31f61716847f,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
00b98532,e67e4a7f48d90e17e1ad22b9d5f2eff1b35160bb,a2fe181e8f383b2c93a9c4250ff30d6d3b7aac40,false,ps2 textures\HAS ALPHA\manual\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
00b9ed1b,ff90d5cad454a4719c8dec5203725434acf212d2,d8ba80bcfb87a13a5f698698908fcf25c5ea16bf,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
00ba022b,46ca104adec23bb63b7f8cd2b6a55b4c70a51545,582a40b327356588671a40f19fd1e4040c00dd6e,false,ps2 textures\HAS ALPHA\manual\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
00bd89a1.img,e3e7d158b1fcdced39a56288e77905d5e7a3a0aa,4b250871dd81e4d49beaa4740698531e98e50478,false,ps2 textures\HAS ALPHA\manual\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
00bf1537,58851f6943b5d966e59d08b6b2ffb921c145fdde,0e3d39f86483e5dcbdace04497847024b543f7f4,false,ps2 textures\HAS ALPHA\manual\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
00c615d8,7c9d2acb09e85f2becc9690bcb7faaf1cba8a47c,1207a13aa21e683eccd1c0e5935fbea697262827,false,ps2 textures\HAS ALPHA\manual\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
00d2be51,479c26b5de11fc8a77e623ba1b3e7b9d69fb33cb,fa801076968844f9f66e96d79ed6daa2228e6325,false,ps2 textures\HAS ALPHA\manual\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
00d30dfe,958c268bdc1a3c436c53cd5da70166f277c42fa3,96a6f0b6fda1ea2ceada33a487451bd32cbd4473,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
00dbc0b4,5b4dd20c00f78990c1d3fb779a4236489e0427bb,7c80c4c82256f1696cc297dcd9ea5871d89afa99,false,ps2 textures\HAS ALPHA\manual\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
00de5fb7,1d334c330643ef994a483f5fdf45314571dc5c74,5acbfcaacc72dc5dbe4dd4a8876cd5137bafe75b,true,ps2 textures\HAS ALPHA,false,false,0,none,5,false,false
00ea43a7,3979e9dabf8000fb6ca46ca742a94d38635f9d1e,98bc803edc7c1058e0ed9134e217f2e1a343a097,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
00eb0221,82b5e2ea988a7e934e97f05ef2e134bcd1490e76,642216dc69d80a6b43e41737ef037368d9810c90,false,ps2 textures\HAS ALPHA\manual\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false
00f16ec8,9184c18df4abe749818bc34e78e77be1d74c481c,da76c81a710ea7c08348e3577036dc2a74154153,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
00f1b2dc,93cc694bdb55aa38676b528b4bc3fab1aee5bec9,05fbf54c268d4703eb4ab85e8b1e095d3bba958b,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
00fcd394,acb668c201385d31295af1ff336075426f1ec9ce,68cf4fc2c9f40c82a989078b4c5e89a21dd21597,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
00fdd394,7ffd8a706c6401d9e71a906209e8642d80406580,342269f185b3aa4a1949f79d68c616e2a2ddca5c,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,false,0,none,5,true,false
a__chest02_sub_alp_ovl.bmp,4d45b537f0af33f714bcae6930b94b11e3a995f5,b7709bef238dbae9d62e531cbcddee98acbd2705,false,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes,false,false,0,none,5,false,false
a__chest02_sub_alp_ovl.bmp_ae2a6d99ff541606586b854594546df6,ccdbd65c296cc4cfe9b6c369330b266d60bfc746,e002f68ca54411e2a909415657b4dcbc075af77f,false,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes,false,false,0,none,5,false,false
a_a_arufa_sub_alp_ovl.bmp,5dcf2b47dd54c1c9cbc30c3821b7e9c725ae067f,b81231e871d6ec982fc2f2bb307c1c6ddbfde025,false,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes,false,false,0,none,5,false,false
a_beam_sub_alp_ovl.bmp,924ca159d2311d3b49a5c9166a927e987067fa7d,dd6d7050bbd6774e6a79cfd9bd684e7be51ec36d,false,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes,false,false,0,none,5,false,false
a_craft_struc_sub_alp_ovl.bmp,ed274afded69808cff4c101aeeb2e8504576caf8,5193a551f26ded4839c3206b7448b3497dd816e0,false,ps2 textures\HAS ALPHA\no_mip_fixes,false,false,0,none,5,false,false
a_cylinder_sub_alp_ovl.bmp,31e4fa4ee69bcff56c48d5f3c6ac507f5c68e376,f75ea46f1ea2171ce2a2b4adcf441b670774ec6d,false,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes,false,false,0,none,5,false,false
a_drill_sub_alp_ovl.bmp,b846def65bdaa89acf3e54cce0de99731e736dbe,bec11bfbdbd53c9e0684ae8448eb9cbe67e5ffc2,false,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes,false,false,0,none,5,false,false
a_guns_sub_alp_ovl.bmp,1e3fe7dd56e9d785f122eec6ecdcdb800d742347,e92124e007651d3720bf8ba132dd2ee3c7ee39fc,false,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes,false,false,0,none,5,false,false
a_hover_sub_alp_ovl.bmp,468a87900ebfb0f669d5b83767599e3e2b03d7ca,d09e5188e3ed533f0d28d8abecaa9289e469117c,false,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes,false,false,0,none,5,false,false
a_hover_sub_alp_ovl.bmp_eb40ecc919478f115539d3b7e95d7301,f6e5c699e58e2e8c5b34fa81665f229443194dac,b5441d2129f50411b6d8cec1a679d13a5e6b1e9d,false,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes,false,false,0,none,5,false,false
a_jet_sub_alp_ovl.bmp,46f959e554dc25955e248797197d6d94ec4ec542,d75e0f43c13c001562d45b0b46ff7ce7c938957b,false,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes,false,false,0,none,5,false,false
a_leg_engine_sub_alp_ovl.bmp,4b54f4840cc9cbd74cfb8fad26ffd6f62aa078d9,91986fba0e755d198db07ba674e9cb7ecbcca4ef,false,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes,false,false,0,none,5,false,false
a_leg_struc_sub_alp_ovl.bmp,2476efee9e5cf62d726d40d2bd0f3e1821d81245,fea91b54587d0de777f79767d16fd9f43e08985b,false,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes,false,false,0,none,5,false,false
a_leg_sub_alp_ovl.bmp,468483c9c2dc80154347686c0070c9b4a93ec00a,ad8af580a653b1d0553f124bc137e45b109c06b7,false,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes,false,false,0,none,5,false,false
a_leg_sub_alp_ovl.bmp_f02c9d2a5668b56a89e0d5aa9ef842e4,167ed105639b7bab5bc107ef70c81e9ec3b2c985,f404d34dfcae8edf1f4d28ba6ed1dd9cdbbcd5fa,false,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes,false,false,0,none,5,false,false
a_lips_sub_alp_ovl.bmp,7481a6c8df45d564749cbffca524fe9a94a8f04f,c91f4cc7ee0e0c57ce539abdabe8a126cee91560,false,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes,false,false,0,none,5,false,false
a_micr_side_sub_ovl_alp.bmp,b78194ddadde37b79aa9977742dfb8465cc2df0a,809ee84a04f888b7f74e86957eb728a2c446b16f,false,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes,false,false,0,none,5,false,false
a_micr_tex_sub_ovl_alp.bmp,fc0b4e48e899c9cfc234bca722179826eda6f5e6,8bc47b7c5f41a2b432645c3e79e2e156ef3e262d,false,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes,false,false,0,none,5,false,false
a_micr_top_sub_ovl_alp.bmp,59391df0495c9572331e4a12d239eb8b651b7515,3bdc9ebae4ba5170ea16516c00a8612ea8c28c10,false,ps2 textures\HAS ALPHA\no_mip_fixes,false,false,0,none,5,false,false
a_sus_sub_alp_ovl.bmp,52973c2ef55850c9a0d7f437f9920e1f6ba3fda0,42033298928031eb283e9b813e000f8c85e2dc4a,false,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes,false,false,0,none,5,false,false
abreak_ovl_sub_alp.bmp,3a626844e35890d7b3e08eaba2f00b02ee1b4f52,1a8b306fc61c0dd6b2e87b05a83fb5a4dbf328e0,false,ps2 textures\HAS ALPHA\no_mip_fixes,false,false,0,none,5,false,false
abreak_ovl_sub_alp.bmp_52c97f0acc706212d7c15ffc02f7d45f,d66acf143746ea3996f71a6ce466e39d0bf7780f,897912ea6b19b8e67c30312894653cbe57bf7fa1,false,ps2 textures\HAS ALPHA\no_mip_fixes,false,false,0,none,5,false,false
abreakset_ovl_sub_alp.bmp,d25fac3e7c5520d5abe402164920e64d17eeed9d,9d9458fad76f51cb94217c11532900fe4a4a4920,false,ps2 textures\HAS ALPHA\no_mip_fixes,false,false,0,none,5,false,false
abreakset_ovl_sub_alp.bmp_cf2b5c487b827941ff303f500e265ea9,5b93c5c739de66b56a5f99b7a5929511bb1ae98b,42fa3ecaa5d0ab0f005ef29bde60715b95c81045,false,ps2 textures\HAS ALPHA\no_mip_fixes,false,false,0,none,5,false,false
abs_def_hair_ovl_alp.bmp,8708c5012888954d0af9904be8cdffcdbcf95f03,93a47bba9f1b167581864ebc160dac1629c210ad,true,ps2 textures\HAS ALPHA,false,false,0,none,5,false,false
adoramom_ovl_sub_alp.bmp,7e440c0ad553f6dced06d5268299887087cccd76,75e5dbe8bc66415500dea61860c4c4f36710299d,false,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes,false,false,0,none,5,false,false
adoramom_ovl_sub_alp.bmp_e451e0c0719d29f7d81a28f82b4c06e9,048a3f1b195a7ffc71ab220bd80b5c34e65a01e4,08d7e890ce77d86d529096bbb7cb192bd4dc86b9,false,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes,false,false,0,none,5,false,false
